corpus-id	filename	xmlid	author-name	title	author-birth	author-death	author-gender	author-ids	reference-year	first-edition	digital-edition	print-edition	provenance	title-ids	language	numwords	subgenre	narrative-perspective	size-category	reprint-count	time-slot
ELTeC-cze	CS0039_1879_Klicpera_Bitva-u-Lipan	CS0039	Klicpera, Ivan	Bitva u Lipan	1845	1881	M	viaf:122054805	1879	NA	NA	1879	National Library of the Czech Republic	NA	cs	59039	NA	NA	medium	unspecified	T2
ELTeC-cze	CS0030_1869_Hruby-Bradelsky_Bratri-smrti	CS0030	Hrubý-Brádelský, Matěj Antonín	Bratří smrti	1837	1876	M	viaf:83742904	1869	NA	NA	1869	National Library of the Czech Republic	NA	cs	18710	NA	NA	short	unspecified	T2
ELTeC-cze	CS0034_1874_Ptacek_Dva-bratri	CS0034	Ptáček, Antonín	Dva bratři	1842	1882	M	viaf:83874859	1874	NA	NA	1874	National Library of the Czech Republic	NA	cs	15830	NA	NA	short	unspecified	T2
ELTeC-cze	CS0021_1891_Unger_Mlada-knezna-abatyse	CS0021	Unger, Ludvík	Mlada, kněžna abatyše	1840	1917	M	NA	1891	NA	NA	1891	National Library of the Czech Republic	NA	cs	19964	NA	NA	short	low	T3
ELTeC-cze	CS0012_1867_Chocholousek_Templari-v-Cechach	CS0012	Chocholoušek, Prokop	Templáři v Čechách. Poprava českobrodská	1819	1864	M	NA	1867	NA	NA	1867	Google Books	NA	cs	59832	NA	NA	medium	low	T2
ELTeC-cze	CS0016_1875_Jirasek_Skalaci	CS0016	Jirásek, Alois	Skaláci	1851	1930	M	NA	1875	NA	NA	1875	National Library of the Czech Republic	NA	cs	78090	NA	NA	medium	high	T2
ELTeC-cze	CS0024_1853_Pravda_Zenich-se-ctyrmi-sty-zlatymi	CS0024	Pravda, František	Perly české, povídka Ženich se čtyrmi sty zlatými	1817	1904	M	viaf:243510323	1853	NA	NA	1853	National Library of the Czech Republic	NA	cs	10037	NA	NA	short	unspecified	T1
ELTeC-cze	CS0019_1881_Vitek_Dva-nestejni-bratri	CS0019	Vítek, Jan	Dva nestejní bratři	1849	1924	M	NA	1881	NA	NA	1881	National Library of the Czech Republic	NA	cs	11096	NA	NA	short	low	T3
ELTeC-cze	CS0044_1886_Zitek_Drama-rodiny-pana-Daniele	CS0044	Zítek, Emanuel	Drama rodiny pana Daniele	1856	1934	M	viaf:306139253	1886	NA	NA	1886	National Library of the Czech Republic	NA	cs	56792	NA	NA	medium	unspecified	T3
ELTeC-cze	CS0097_1901_Javornik_Svaty-Hostyn	CS0097	NA	Svatý Hostýn	NA	NA	M	viaf:83755391	1901	NA	NA	1901	National Library of the Czech Republic	NA	cs	73400	NA	NA	medium	unspecified	T4
ELTeC-cze	CS0081_1912_Ladecky_Na-tichem-venkove	CS0081	Ladecký, Jan	Na tichém venkově	1861	1907	M	viaf:66352226	1912	NA	NA	1912	National Library of the Czech Republic	NA	cs	42509	NA	NA	short	unspecified	T4
ELTeC-cze	CS0008_1858_Formanek-Cinovesky_Bitva-u-Nyrska	CS0008	Formánek-Činoveský, Jan	Bitva u Nýrska	1809	1878	M	NA	1858	NA	NA	1858	NA	NA	cs	26395	NA	NA	short	low	T1
ELTeC-cze	CS0058_1894_Adamec_Jakub-Prochazka	CS0058	Adamec, Antonín	Jakub Procházka	1853	1913	M	viaf:83654693	1894	NA	NA	1894	National Library of the Czech Republic	NA	cs	7136	NA	NA	short	unspecified	T3
